Id,skilled
7126,1
7127,0
7128,1
7129,0
7130,0
7131,1
7132,1
7133,0
7134,1
7135,0
7136,0
7137,0
7138,0
7139,1
7140,0
7141,1
7142,0
7143,0
7144,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,1
7154,0
7155,0
7156,0
7157,1
7158,1
7159,0
7160,0
7161,1
7162,0
7163,0
7164,0
7165,0
7166,0
7167,1
7168,0
7169,0
7170,0
7171,0
7172,1
7173,0
7174,0
7175,1
7176,0
7177,0
7178,0
7179,0
7180,1
7181,1
7182,0
7183,0
7184,0
7185,0
7186,0
7187,0
7188,1
7189,0
7190,0
7191,1
7192,0
7193,0
7194,0
7195,1
7196,0
7197,0
7198,0
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,1
7208,1
7209,0
7210,1
7211,0
7212,1
7213,0
7214,1
7215,1
7216,0
7217,0
7218,0
7219,0
7220,0
7221,1
7222,0
7223,0
7224,0
7225,0
7226,1
7227,0
7228,0
7229,0
7230,0
7231,1
7232,1
7233,0
7234,0
7235,0
7236,0
7237,0
7238,0
7239,0
7240,1
7241,0
7242,0
7243,0
7244,0
7245,0
7246,1
7247,1
7248,1
7249,0
7250,1
7251,0
7252,1
7253,0
7254,1
7255,0
7256,0
7257,0
7258,0
7259,1
7260,1
7261,0
7262,0
7263,0
7264,0
7265,0
7266,1
7267,0
7268,0
7269,0
7270,0
7271,1
7272,1
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,1
7280,1
7281,0
7282,0
7283,0
7284,0
7285,1
7286,0
7287,0
7288,0
7289,0
7290,0
7291,1
7292,1
7293,1
7294,0
7295,1
7296,0
7297,0
7298,0
7299,0
7300,1
7301,0
7302,0
7303,1
7304,1
7305,1
7306,0
7307,1
7308,0
7309,0
7310,0
7311,1
7312,0
7313,1
7314,0
7315,0
7316,0
7317,0
7318,0
7319,0
7320,0
7321,1
7322,1
7323,0
7324,0
7325,0
7326,0
7327,0
7328,1
7329,0
7330,0
7331,0
7332,0
7333,0
7334,0
7335,0
7336,0
7337,1
7338,0
7339,1
7340,0
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,1
7348,0
7349,0
7350,0
7351,0
7352,0
7353,0
7354,0
7355,1
7356,0
7357,0
7358,0
7359,0
7360,0
7361,0
7362,0
7363,0
7364,0
7365,0
7366,0
7367,0
7368,0
7369,1
7370,1
7371,0
7372,1
7373,1
7374,0
7375,0
7376,0
7377,0
7378,0
7379,0
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,0
7387,1
7388,0
7389,0
7390,1
7391,0
7392,0
7393,0
7394,0
7395,1
7396,1
7397,1
7398,0
7399,1
7400,0
7401,0
7402,1
7403,0
7404,0
7405,0
7406,0
7407,1
7408,0
7409,0
7410,1
7411,0
7412,1
7413,0
7414,0
7415,0
7416,0
7417,0
7418,0
7419,1
7420,0
7421,0
7422,1
7423,0
7424,0
7425,0
7426,0
7427,0
7428,0
7429,0
7430,1
7431,1
7432,0
7433,0
7434,0
7435,0
7436,0
7437,0
7438,0
7439,1
7440,1
7441,1
7442,0
7443,0
7444,1
7445,0
7446,0
7447,1
7448,0
7449,0
7450,1
7451,1
7452,0
7453,0
7454,0
7455,1
7456,1
7457,0
7458,0
7459,1
7460,0
7461,0
7462,1
7463,1
7464,0
7465,0
7466,0
7467,0
7468,1
7469,0
7470,1
7471,0
7472,0
7473,1
7474,1
7475,1
7476,0
7477,0
7478,0
7479,1
7480,1
7481,0
7482,1
7483,0
7484,1
7485,1
7486,1
7487,1
7488,0
7489,0
7490,0
7491,0
7492,0
7493,0
7494,0
7495,0
7496,1
7497,1
7498,0
7499,0
7500,0
7501,0
7502,1
7503,0
7504,0
7505,0
7506,0
7507,0
7508,1
7509,0
7510,0
7511,0
7512,0
7513,1
7514,1
7515,1
7516,0
7517,0
7518,1
7519,0
7520,0
7521,0
7522,1
7523,1
7524,0
7525,1
7526,0
7527,1
7528,0
7529,1
7530,0
7531,0
7532,0
7533,1
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,1
7542,1
7543,0
7544,1
7545,1
7546,0
7547,0
7548,1
7549,1
7550,0
7551,0
7552,0
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7559,1
7560,0
7561,0
7562,0
7563,0
7564,0
7565,0
7566,0
7567,0
7568,0
7569,0
7570,1
7571,0
7572,0
7573,0
7574,0
7575,0
7576,0
7577,1
7578,1
7579,0
7580,1
7581,0
7582,1
7583,0
7584,1
7585,0
7586,0
7587,0
7588,1
7589,0
7590,1
7591,0
7592,0
7593,0
7594,0
7595,0
7596,0
7597,1
7598,1
7599,0
7600,0
7601,0
7602,0
7603,0
7604,0
7605,1
7606,0
7607,0
7608,1
7609,1
7610,1
7611,0
7612,0
7613,1
7614,0
7615,1
7616,0
7617,0
7618,1
7619,0
7620,1
7621,0
7622,1
7623,0
7624,0
7625,1
7626,0
7627,1
7628,0
7629,0
7630,1
7631,0
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,1
7640,1
7641,0
7642,0
7643,1
7644,1
7645,0
7646,0
7647,0
7648,1
7649,0
7650,1
7651,0
7652,1
7653,1
7654,1
7655,1
7656,0
7657,0
7658,1
7659,1
7660,1
7661,0
7662,0
7663,0
7664,0
7665,1
7666,0
7667,0
7668,1
7669,0
7670,0
7671,0
7672,0
7673,0
7674,0
7675,0
7676,1
7677,1
7678,1
7679,0
7680,1
7681,0
7682,0
7683,1
7684,0
7685,1
7686,1
7687,0
7688,0
7689,0
7690,1
7691,0
7692,0
7693,1
7694,0
7695,0
7696,1
7697,0
7698,0
7699,0
7700,0
7701,0
7702,0
7703,0
7704,1
7705,0
7706,0
7707,0
7708,0
7709,1
7710,1
7711,1
7712,0
7713,0
7714,0
7715,1
7716,0
7717,0
7718,0
7719,0
7720,1
7721,0
7722,1
7723,0
7724,0
7725,1
7726,0
7727,0
7728,0
7729,0
7730,0
7731,0
7732,0
7733,0
7734,0
7735,0
7736,0
7737,1
7738,1
7739,0
7740,1
7741,0
7742,1
7743,1
7744,1
7745,0
7746,0
7747,1
7748,1
7749,0
7750,0
7751,1
7752,0
7753,1
7754,0
7755,0
7756,0
7757,1
7758,1
7759,0
7760,0
7761,1
7762,0
7763,0
7764,0
7765,1
7766,0
7767,0
7768,1
7769,0
7770,0
7771,1
7772,1
7773,0
7774,0
7775,0
7776,0
7777,1
7778,0
7779,0
7780,0
7781,1
7782,1
7783,0
7784,1
7785,0
7786,0
7787,1
7788,1
7789,0
7790,0
7791,0
7792,0
7793,0
7794,0
7795,1
7796,0
7797,1
7798,0
7799,0
7800,0
7801,1
7802,0
7803,1
7804,0
7805,0
7806,0
7807,0
7808,0
7809,0
7810,0
7811,1
7812,0
7813,1
7814,0
7815,0
7816,1
7817,0
7818,0
7819,1
7820,0
7821,0
7822,1
7823,1
7824,0
7825,0
7826,0
7827,0
7828,1
7829,1
7830,0
7831,0
7832,0
7833,0
7834,0
7835,0
7836,1
7837,0
7838,1
7839,0
7840,0
7841,0
7842,1
7843,0
7844,1
7845,0
7846,0
7847,0
7848,0
7849,0
7850,1
7851,0
7852,1
7853,0
7854,0
7855,0
7856,1
7857,1
7858,0
7859,1
7860,1
7861,0
7862,0
7863,0
7864,0
7865,0
7866,0
7867,0
7868,0
7869,1
7870,0
7871,0
7872,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,1
7880,0
7881,1
7882,0
7883,0
7884,0
7885,1
7886,0
7887,1
7888,0
7889,1
7890,0
7891,1
7892,1
7893,1
7894,1
7895,1
7896,0
7897,1
7898,1
7899,1
7900,0
7901,1
7902,1
7903,0
7904,1
7905,1
7906,1
7907,0
7908,0
7909,0
7910,0
7911,0
7912,0
7913,1
7914,0
7915,0
7916,1
7917,0
7918,0
7919,0
7920,0
7921,1
7922,0
7923,1
7924,1
7925,0
7926,0
7927,1
7928,0
7929,0
7930,0
7931,0
7932,1
7933,0
7934,0
7935,0
7936,0
7937,0
7938,0
7939,0
7940,1
7941,1
7942,0
7943,0
7944,0
7945,0
7946,0
7947,0
7948,0
7949,0
7950,1
7951,1
7952,0
7953,0
7954,0
7955,0
7956,0
7957,1
7958,0
7959,0
7960,0
7961,1
7962,0
7963,0
7964,0
7965,0
7966,0
7967,0
7968,0
7969,1
7970,0
7971,0
7972,0
7973,0
7974,1
7975,0
7976,1
7977,0
7978,0
7979,0
7980,0
7981,0
7982,0
7983,0
7984,0
7985,1
7986,0
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,1
7995,0
7996,1
7997,0
7998,1
7999,1
8000,0
8001,1
8002,0
8003,1
8004,0
8005,1
8006,0
8007,1
8008,1
8009,0
8010,0
8011,0
8012,0
8013,0
8014,0
8015,0
8016,0
8017,0
8018,1
8019,1
8020,1
8021,0
8022,0
8023,0
8024,0
8025,1
8026,0
8027,1
8028,0
8029,1
8030,1
8031,1
8032,0
8033,0
8034,0
8035,0
8036,1
8037,1
8038,0
8039,0
8040,0
8041,0
8042,1
8043,0
8044,0
8045,1
8046,1
8047,0
8048,0
8049,0
8050,1
8051,1
8052,1
8053,0
8054,0
8055,0
8056,0
8057,0
8058,0
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8065,0
8066,0
8067,1
8068,0
8069,0
8070,0
8071,0
8072,0
8073,1
8074,0
8075,1
8076,1
8077,0
8078,1
8079,0
8080,0
8081,0
8082,0
8083,1
8084,0
8085,0
8086,0
8087,0
8088,1
8089,0
8090,0
8091,0
8092,0
8093,0
8094,0
8095,0
8096,1
8097,0
8098,1
8099,0
8100,0
8101,0
8102,1
8103,0
8104,1
8105,0
8106,0
8107,0
8108,1
8109,1
8110,0
8111,0
8112,0
8113,1
8114,1
8115,0
8116,0
8117,0
8118,0
8119,0
8120,1
8121,0
8122,0
8123,0
8124,0
8125,0
8126,0
8127,0
8128,0
8129,1
8130,0
8131,0
8132,0
8133,1
8134,1
8135,0
8136,1
8137,0
8138,0
8139,1
8140,0
8141,0
8142,0
8143,0
8144,0
8145,0
8146,1
8147,0
8148,1
8149,0
8150,0
8151,1
8152,0
8153,1
8154,1
8155,0
8156,0
8157,0
8158,0
8159,0
8160,0
8161,0
8162,0
8163,0
8164,0
8165,1
8166,0
8167,1
8168,1
8169,0
8170,0
8171,1
8172,0
8173,0
8174,1
8175,0
8176,0
8177,0
8178,1
8179,1
8180,0
8181,0
8182,1
8183,0
8184,0
8185,0
8186,0
8187,0
8188,1
8189,0
8190,0
8191,1
8192,0
8193,0
8194,0
8195,0
8196,0
8197,0
8198,0
8199,1
8200,0
8201,1
8202,0
8203,0
8204,0
8205,0
8206,1
8207,0
8208,0
8209,0
8210,0
8211,0
8212,1
8213,0
8214,1
8215,1
8216,1
8217,0
8218,1
8219,0
8220,0
8221,0
8222,0
8223,1
8224,1
8225,1
8226,1
8227,0
8228,0
8229,0
8230,0
8231,1
8232,0
8233,1
8234,1
8235,0
8236,0
8237,0
8238,1
8239,0
8240,0
8241,0
8242,0
8243,0
8244,1
8245,0
8246,1
8247,0
8248,0
8249,1
8250,0
8251,0
8252,1
8253,0
8254,0
8255,0
8256,1
8257,0
8258,1
8259,1
8260,0
8261,1
8262,1
8263,1
8264,0
8265,1
8266,0
8267,1
8268,1
8269,0
8270,0
8271,0
8272,0
8273,0
8274,0
8275,0
8276,0
8277,0
8278,0
8279,1
8280,0
8281,1
8282,0
8283,1
8284,0
8285,0
8286,0
8287,0
8288,0
8289,0
8290,0
8291,0
8292,0
8293,0
8294,1
8295,1
8296,1
8297,0
8298,0
8299,0
8300,0
8301,0
8302,0
8303,0
8304,0
8305,0
8306,0
8307,0
8308,1
8309,0
8310,0
8311,1
8312,0
8313,0
8314,0
8315,1
8316,1
8317,0
8318,0
8319,0
8320,1
8321,0
8322,1
8323,0
8324,0
8325,0
8326,1
8327,0
8328,0
8329,1
8330,0
8331,0
8332,0
8333,0
8334,0
8335,0
8336,0
8337,0
8338,0
8339,0
8340,0
8341,1
8342,0
8343,0
8344,0
8345,0
8346,1
8347,0
8348,0
8349,1
8350,0
8351,1
8352,0
8353,1
8354,0
8355,0
8356,1
8357,1
8358,0
8359,0
8360,0
8361,0
8362,0
8363,1
8364,1
8365,0
8366,0
8367,0
8368,0
8369,1
8370,0
8371,0
8372,0
8373,0
8374,0
8375,1
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0
8384,0
8385,0
8386,0
8387,0
8388,0
8389,0
8390,1
8391,1
8392,1
8393,1
8394,0
8395,1
8396,0
8397,0
8398,0
8399,0
8400,0
8401,1
8402,0
8403,1
8404,0
8405,1
8406,1
8407,1
8408,0
8409,0
8410,1
8411,0
8412,0
8413,0
8414,1
8415,1
8416,0
8417,0
8418,1
8419,0
8420,1
8421,0
8422,1
8423,1
8424,0
8425,0
8426,0
8427,0
8428,0
8429,0
8430,1
8431,0
8432,0
8433,0
8434,0
8435,0
8436,0
8437,0
8438,1
8439,1
8440,0
8441,0
8442,1
8443,1
8444,0
8445,0
8446,1
8447,1
8448,0
8449,0
8450,1
8451,0
8452,1
8453,1
8454,0
8455,0
8456,1
8457,1
8458,1
8459,0
8460,1
8461,0
8462,1
8463,1
8464,0
8465,0
8466,0
8467,0
8468,0
8469,0
8470,0
8471,0
8472,0
8473,0
8474,0
8475,0
8476,0
8477,0
8478,0
8479,1
8480,0
8481,1
8482,0
8483,0
8484,1
8485,1
8486,0
8487,0
8488,1
8489,1
8490,1
8491,1
8492,0
8493,1
8494,0
8495,0
8496,1
8497,0
8498,0
8499,0
8500,0
8501,0
8502,0
8503,0
8504,1
8505,1
8506,1
8507,0
8508,0
8509,0
8510,1
8511,0
8512,0
8513,1
8514,0
8515,0
8516,0
8517,0
8518,0
8519,0
8520,0
8521,0
8522,0
8523,0
8524,0
8525,0
8526,0
8527,0
8528,0
8529,0
8530,0
8531,0
8532,0
8533,0
8534,1
8535,0
8536,0
8537,0
8538,0
8539,0
8540,0
8541,0
8542,1
8543,0
8544,0
8545,0
8546,1
8547,0
8548,0
8549,0
8550,0
8551,1
8552,0
8553,0
8554,0
8555,0
8556,1
8557,1
8558,0
8559,0
8560,0
8561,1
8562,0
8563,0
8564,0
8565,0
8566,1
8567,0
8568,1
8569,0
8570,0
8571,0
8572,0
8573,1
8574,1
8575,0
8576,0
8577,0
8578,0
8579,0
8580,0
8581,0
8582,0
8583,0
8584,0
8585,1
8586,1
8587,0
8588,0
8589,0
8590,0
8591,1
8592,0
8593,0
8594,1
8595,0
8596,1
8597,0
8598,0
8599,0
8600,0
8601,1
8602,0
8603,0
8604,0
8605,1
8606,1
8607,0
8608,1
8609,0
8610,1
8611,0
8612,0
8613,1
8614,0
8615,0
8616,0
8617,0
8618,0
8619,1
8620,0
8621,1
8622,0
8623,0
8624,1
8625,0
8626,0
8627,0
8628,0
8629,1
8630,0
8631,1
8632,0
8633,1
8634,1
8635,0
8636,0
8637,1
8638,0
8639,0
8640,0
8641,0
8642,0
8643,0
8644,1
8645,0
8646,0
8647,0
8648,0
8649,0
8650,0
8651,1
8652,0
8653,1
8654,0
8655,0
8656,1
8657,0
8658,0
8659,0
8660,0
8661,0
8662,1
8663,0
8664,0
8665,0
8666,0
8667,1
8668,1
8669,0
8670,0
8671,1
8672,0
8673,0
8674,0
8675,0
8676,0
8677,0
8678,0
8679,1
8680,0
8681,1
8682,0
8683,0
8684,1
8685,1
8686,0
8687,0
8688,0
8689,0
8690,0
8691,1
8692,1
8693,0
8694,0
8695,0
8696,0
8697,0
8698,0
8699,0
8700,0
8701,0
8702,1
8703,0
8704,1
8705,0
8706,1
8707,0
8708,1
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,1
8717,1
8718,0
8719,0
8720,0
8721,0
8722,0
8723,0
8724,1
8725,1
8726,1
8727,0
8728,0
8729,0
8730,0
8731,0
8732,0
8733,1
8734,1
8735,0
8736,0
8737,1
8738,0
8739,0
8740,0
8741,0
8742,1
8743,0
8744,1
8745,0
8746,0
8747,0
8748,0
8749,1
8750,0
8751,1
8752,1
8753,0
8754,0
8755,0
8756,0
8757,1
8758,0
8759,0
8760,0
8761,0
8762,1
8763,0
8764,0
8765,0
8766,0
8767,0
8768,0
8769,0
8770,0
8771,0
8772,1
8773,0
8774,0
8775,1
8776,0
8777,0
8778,0
8779,1
8780,0
8781,1
8782,1
8783,0
8784,0
8785,1
8786,1
8787,0
8788,1
8789,0
8790,0
8791,1
8792,0
8793,0
8794,0
8795,0
8796,0
8797,0
8798,0
8799,0
8800,1
8801,0
8802,0
8803,1
8804,0
8805,1
8806,0
8807,0
8808,1
8809,0
8810,0
8811,0
8812,0
8813,0
8814,1
8815,0
8816,0
8817,1
8818,1
8819,0
8820,1
8821,1
8822,0
8823,0
8824,0
8825,1
8826,0
8827,0
8828,1
8829,1
8830,0
8831,1
8832,0
8833,0
8834,0
8835,1
8836,0
8837,0
8838,0
8839,0
8840,1
8841,0
8842,0
8843,0
8844,0
8845,1
8846,0
8847,1
8848,0
8849,0
8850,0
8851,0
8852,0
8853,0
8854,0
8855,1
8856,0
8857,0
8858,0
8859,0
8860,1
8861,0
8862,0
8863,0
8864,0
8865,0
8866,0
8867,0
8868,1
8869,0
8870,0
8871,1
8872,1
8873,0
8874,0
8875,1
8876,0
8877,0
8878,1
8879,0
8880,0
8881,0
8882,0
8883,0
8884,0
8885,0
8886,0
8887,0
8888,0
8889,0
8890,0
8891,0
8892,0
8893,1
8894,1
8895,0
8896,1
8897,0
8898,1
8899,0
8900,0
8901,0
8902,0
8903,0
8904,0
8905,1
8906,1
8907,1
8908,0
8909,1
8910,0
8911,1
8912,0
8913,1
8914,0
8915,0
8916,0
8917,0
8918,0
8919,0
8920,1
8921,0
8922,0
8923,0
8924,1
8925,0
8926,0
8927,0
8928,0
8929,0
8930,0
8931,0
8932,0
8933,0
8934,0
8935,0
8936,0
8937,1
8938,0
8939,0
8940,0
8941,0
8942,0
8943,0
8944,0
8945,1
8946,0
8947,0
8948,0
8949,1
8950,0
8951,0
8952,0
8953,1
8954,0
8955,1
8956,0
8957,1
8958,0
8959,0
8960,0
8961,0
8962,0
8963,0
8964,0
8965,1
8966,0
8967,0
8968,0
8969,0
8970,0
8971,1
8972,0
8973,1
8974,0
8975,0
8976,0
8977,0
8978,1
8979,0
8980,0
8981,0
8982,1
8983,0
8984,0
8985,0
8986,0
8987,1
8988,0
8989,1
8990,0
8991,0
8992,1
8993,0
8994,0
8995,0
8996,1
8997,0
8998,0
8999,0
9000,0
9001,1
9002,0
9003,0
9004,0
9005,0
9006,1
9007,1
9008,0
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,1
9019,0
9020,1
9021,0
9022,0
9023,1
9024,1
9025,0
9026,1
9027,0
9028,1
9029,1
9030,0
9031,0
9032,1
9033,0
9034,1
9035,1
9036,1
9037,0
9038,1
9039,0
9040,0
9041,0
9042,0
9043,1
9044,0
9045,0
9046,0
9047,1
9048,0
9049,0
9050,0
9051,0
9052,1
9053,1
9054,0
9055,0
9056,0
9057,0
9058,0
9059,1
9060,0
9061,1
9062,0
9063,1
9064,0
9065,0
9066,0
9067,0
9068,0
9069,0
9070,0
9071,0
9072,0
9073,0
9074,0
9075,0
9076,1
9077,1
9078,0
9079,0
9080,0
9081,0
9082,1
9083,0
9084,0
9085,0
9086,0
9087,0
9088,0
9089,1
9090,0
9091,1
9092,0
9093,0
9094,0
9095,0
9096,0
9097,0
9098,1
9099,0
9100,1
9101,0
9102,1
9103,0
9104,1
9105,0
9106,0
9107,0
9108,0
9109,0
9110,0
9111,0
9112,1
9113,1
9114,1
9115,0
9116,1
9117,0
9118,0
9119,0
9120,1
9121,0
9122,0
9123,0
9124,0
9125,0
9126,1
9127,0
9128,0
9129,0
9130,0
9131,0
9132,0
9133,0
9134,1
9135,0
9136,0
9137,1
9138,0
9139,0
9140,0
9141,0
9142,0
9143,1
9144,0
9145,0
9146,0
9147,0
9148,0
9149,0
9150,0
9151,1
9152,0
9153,0
9154,0
9155,0
9156,1
9157,0
9158,0
9159,1
9160,0
9161,0
9162,1
9163,0
9164,1
9165,1
9166,0
9167,0
9168,1
9169,0
9170,1
9171,1
9172,0
9173,0
9174,0
9175,0
9176,0
9177,1
9178,0
9179,0
9180,1
9181,0
9182,0
9183,0
9184,1
9185,1
9186,0
9187,1
9188,0
9189,1
9190,0
9191,0
9192,0
9193,0
9194,0
9195,0
9196,0
9197,1
9198,0
9199,0
9200,1
9201,0
9202,0
9203,0
9204,0
9205,1
9206,0
9207,1
9208,0
9209,0
9210,0
9211,1
9212,0
9213,0
9214,0
9215,0
9216,1
9217,1
9218,0
9219,1
9220,1
9221,1
9222,0
9223,1
9224,0
9225,0
9226,1
9227,0
9228,0
9229,0
9230,0
9231,0
9232,1
9233,0
9234,1
9235,1
9236,0
9237,0
9238,0
9239,0
9240,0
9241,1
9242,1
9243,1
9244,0
9245,0
9246,0
9247,0
9248,0
9249,1
9250,0
9251,1
9252,0
9253,0
9254,0
9255,0
9256,0
9257,0
9258,0
9259,0
9260,0
9261,1
9262,0
9263,0
9264,1
9265,1
9266,0
9267,1
9268,0
9269,1
9270,0
9271,0
9272,0
9273,0
9274,0
9275,1
9276,1
9277,0
9278,1
9279,0
9280,0
9281,1
9282,1
9283,1
9284,0
9285,1
9286,0
9287,0
9288,0
9289,0
9290,1
9291,0
9292,0
9293,0
9294,1
9295,0
9296,1
9297,1
9298,0
9299,1
9300,0
9301,1
9302,1
9303,0
9304,1
9305,1
9306,1
9307,0
9308,0
9309,0
9310,0
9311,1
9312,0
9313,0
9314,0
9315,0
9316,0
9317,0
9318,0
9319,0
9320,1
9321,1
9322,0
9323,0
9324,1
9325,0
9326,1
9327,0
9328,1
9329,0
9330,0
9331,0
9332,0
9333,0
9334,1
9335,0
9336,0
9337,0
9338,1
9339,0
9340,0
9341,0
9342,0
9343,0
9344,0
9345,0
9346,0
9347,0
9348,0
9349,0
9350,1
9351,1
9352,0
9353,0
9354,1
9355,0
9356,1
9357,0
9358,0
9359,0
9360,0
9361,0
9362,0
9363,0
9364,0
9365,0
9366,1
9367,0
9368,0
9369,0
9370,1
9371,0
9372,0
9373,0
9374,0
9375,0
9376,0
9377,0
9378,1
9379,0
9380,1
9381,0
9382,0
9383,0
9384,0
9385,0
9386,0
9387,0
9388,0
9389,1
9390,0
9391,1
9392,0
9393,0
9394,0
9395,1
9396,0
9397,0
9398,0
9399,0
9400,0
9401,1
9402,1
9403,0
9404,0
9405,0
9406,1
9407,0
9408,0
9409,0
9410,0
9411,0
9412,1
9413,0
9414,0
9415,0
9416,1
9417,0
9418,1
9419,0
9420,1
9421,0
9422,0
9423,1
9424,1
9425,0
9426,1
9427,0
9428,0
9429,0
9430,0
9431,0
9432,0
9433,0
9434,0
9435,0
9436,1
9437,0
9438,0
9439,1
9440,0
9441,0
9442,0
9443,0
9444,0
9445,1
9446,0
9447,0
9448,0
9449,0
9450,0
9451,0
9452,0
9453,0
9454,0
9455,0
9456,0
9457,0
9458,0
9459,0
9460,0
9461,1
9462,0
9463,0
9464,0
9465,0
9466,0
9467,0
9468,0
9469,0
9470,1
9471,1
9472,0
9473,0
9474,0
9475,1
9476,0
9477,1
9478,0
9479,0
9480,0
9481,0
9482,0
9483,0
9484,1
9485,0
9486,0
9487,1
9488,0
9489,1
9490,0
9491,0
9492,1
9493,0
9494,0
9495,0
9496,0
9497,0
9498,0
9499,0
9500,1
9501,0
9502,0
9503,0
9504,1
9505,0
9506,1
9507,0
9508,0
9509,0
9510,1
9511,0
9512,0
9513,0
9514,0
9515,1
9516,1
9517,1
9518,1
9519,1
9520,1
9521,1
9522,0
9523,0
9524,0
9525,1
9526,0
9527,0
9528,1
9529,0
9530,0
9531,0
9532,1
9533,1
9534,0
9535,0
9536,1
9537,0
9538,0
9539,0
9540,0
9541,0
9542,0
9543,0
9544,1
9545,0
9546,1
9547,0
9548,1
9549,1
9550,1
9551,1
9552,0
9553,1
9554,0
9555,1
9556,0
9557,0
9558,0
9559,1
9560,0
9561,0
9562,0
9563,0
9564,1
9565,0
9566,1
9567,0
9568,0
9569,1
9570,0
9571,0
9572,0
9573,1
9574,0
9575,0
9576,0
9577,0
9578,1
9579,0
9580,1
9581,0
9582,1
9583,0
9584,0
9585,1
9586,1
9587,1
9588,0
9589,1
9590,0
9591,0
9592,1
9593,1
9594,0
9595,1
9596,0
9597,1
9598,1
9599,0
9600,1
9601,0
9602,0
9603,0
9604,1
9605,0
9606,0
9607,1
9608,0
9609,0
9610,0
9611,1
9612,0
9613,0
9614,0
9615,1
9616,1
9617,1
9618,0
9619,0
9620,1
9621,1
9622,0
9623,0
9624,1
9625,0
9626,0
9627,0
9628,0
9629,0
9630,0
9631,0
9632,0
9633,0
9634,0
9635,0
9636,0
9637,0
9638,1
9639,1
9640,0
9641,1
9642,1
9643,0
9644,1
9645,0
9646,0
9647,1
9648,1
9649,1
9650,1
9651,0
9652,0
9653,0
9654,0
9655,0
9656,1
9657,0
9658,0
9659,0
9660,0
9661,0
9662,0
9663,0
9664,0
9665,1
9666,1
9667,0
9668,0
9669,0
9670,0
9671,0
9672,0
9673,0
9674,1
9675,1
9676,1
9677,0
9678,0
9679,1
9680,0
9681,0
9682,0
9683,1
9684,0
9685,0
9686,0
9687,1
9688,1
9689,0
9690,1
9691,0
9692,1
9693,0
9694,1
9695,0
9696,0
9697,0
9698,1
9699,0
9700,0
9701,0
9702,0
9703,1
9704,0
9705,1
9706,1
9707,0
9708,1
9709,0
9710,0
9711,0
9712,0
9713,0
9714,0
9715,0
9716,0
9717,1
9718,0
9719,0
9720,0
9721,1
9722,0
9723,0
9724,0
9725,0
9726,0
9727,0
9728,0
9729,1
9730,0
9731,0
9732,1
9733,0
9734,0
9735,1
9736,1
9737,0
9738,0
9739,0
9740,0
9741,0
9742,1
9743,1
9744,0
9745,0
9746,1
9747,0
9748,0
9749,1
9750,1
9751,0
9752,1
9753,0
9754,0
9755,0
9756,1
9757,1
9758,1
9759,0
9760,0
9761,1
9762,0
9763,1
9764,0
9765,0
9766,1
9767,1
9768,1
9769,0
9770,1
9771,0
9772,0
9773,0
9774,0
9775,1
9776,0
9777,0
9778,0
9779,0
9780,0
9781,1
9782,0
9783,1
9784,0
9785,1
9786,0
9787,0
9788,1
9789,0
9790,0
9791,0
9792,0
9793,0
9794,1
9795,0
9796,0
9797,1
9798,0
9799,0
9800,1
9801,1
9802,0
9803,0
9804,1
9805,0
9806,0
9807,0
9808,0
9809,1
9810,1
9811,1
9812,0
9813,0
9814,0
9815,1
9816,0
9817,0
9818,1
9819,0
9820,0
9821,0
9822,0
9823,1
9824,0
9825,0
9826,1
9827,0
9828,0
9829,1
9830,0
9831,1
9832,0
9833,1
9834,1
9835,0
9836,0
9837,0
9838,0
9839,0
9840,1
9841,0
9842,1
9843,0
9844,0
9845,0
9846,0
9847,1
9848,0
9849,1
9850,1
9851,1
9852,0
9853,0
9854,0
9855,0
9856,0
9857,0
9858,0
9859,1
9860,0
9861,0
9862,1
9863,0
9864,1
9865,0
9866,0
9867,0
9868,1
9869,0
9870,0
9871,1
9872,0
9873,0
9874,1
9875,1
9876,0
9877,0
9878,0
9879,1
9880,0
9881,0
9882,1
9883,1
9884,1
9885,0
9886,1
9887,0
9888,1
9889,0
9890,0
9891,1
9892,0
9893,1
9894,0
9895,0
9896,1
9897,0
9898,0
9899,0
9900,0
9901,0
9902,0
9903,0
9904,1
9905,0
9906,1
9907,0
9908,1
9909,0
9910,0
9911,1
9912,0
9913,0
9914,0
9915,0
9916,0
9917,0
9918,0
9919,0
9920,1
9921,0
9922,0
9923,1
